NSR_organism	NSR_ID	BOLD_organism	BOLD_ID
Sphecodes majalis	464757166	Sphecodes majalis	FBAPB077-09
Xylocopa violacea	464756988	Xylocopa violacea	BCHYM3838-14
Thyreus orbatus	464756977	Thyreus orbatus	FBAPB774-09
Stelis signata	464756965	Stelis signata	BCHYM2155-14
Stelis punctulatissima	464756959	Stelis punctulatissima	ABEE089-17
Stelis phaeoptera	464756953	Stelis phaeoptera	ACUFI1096-13
Stelis ornatula	464756947	Stelis ornatula	ACUFI1093-13
Stelis minuta	464756941	Stelis minuta	ACUFI1088-13
Stelis minima	464756935	Stelis minima	ACUFI1084-13
Stelis breviuscula	464756929	Stelis breviuscula	ACUFI1081-13
Sphecodes spinulosus	464756923	Sphecodes spinulosus	BCHYM4575-14
Sphecodes scabricollis	464756917	Sphecodes scabricollis	CODAB1195-22
Sphecodes rufiventris	464756911	Sphecodes rufiventris	ABEE088-17
Sphecodes rubicundus	464756905	Sphecodes rubicundus	BOWGF169-08
Sphecodes niger	464756881	Sphecodes niger	CODAB914-22
Sphecodes ferruginatus	464756828	Sphecodes ferruginatus	ACUFI583-13
Sphecodes ephippius	464756817	Sphecodes ephippius	ABEE213-17
Rophites quinquespinosus	464756799	Rophites quinquespinosus	BCHYM2157-14
Osmia xanthomelana	464756773	Osmia xanthomelana	FBAPB752-09
Hoplitis tridentata	464756755	Hoplitis tridentata	CODAB680-21
Osmia spinulosa	464756749	Osmia spinulosa	
Osmia bicornis	464756743	Osmia bicornis	ACUFI275-12
Hoplitis ravouxi	464756737	Hoplitis ravouxi	FBAPB722-09
Hoplitis papaveris	464756715	Hoplitis papaveris	FBAPB717-09
Osmia niveata	464756709	Osmia niveata	BCHYM411-13
Osmia maritima	464756703	Osmia maritima	ACCS833-22
Osmia leaiana	464756691	Osmia leaiana	ABEE158-17
Osmia cornuta	464756680	Osmia cornuta	CODAB100-21
Osmia caerulescens	464756668	Osmia caerulescens	BANT191-10
Osmia bicolor	464756657	Osmia bicolor	BEEEE181-15
Osmia aurulenta	464756646	Osmia aurulenta	ABEE184-17
Hoplitis anthocopoides	464756640	Hoplitis anthocopoides	ABEE033-17
Hoplitis adunca	464756634	Hoplitis adunca	ABEE032-17
Nomada zonata	464756628	Nomada zonata	FBAPB305-09
Nomada striata	464756611	Nomada striata	ACUFI365-12
Nomada stigma	464756605	Nomada stigma	FBAPB298-09
Nomada similis	464756599	Nomada similis	FBAPB295-09
Nomada sexfasciata	464756581	Nomada sexfasciata	CODAB093-21
Nomada ruficornis	464756569	Nomada ruficornis	ACUFI355-12
Nomada roberjeotiana	464756563	Nomada roberjeotiana	ACUFI351-12
Nomada rhenana	464756557	Nomada rhenana	BBIOP1712-24
Nomada piccioliana	464756551	Nomada piccioliana	FBAPB259-09
Nomada opaca	464756539	Nomada opaca	ACUFI1513-14
Nomada obtusifrons	464756533	Nomada obtusifrons	ACUFI334-12
Nomada obscura	464756527	Nomada obscura	ACUFI1511-14
Nomada mutica	464756521	Nomada mutica	CODAB1336-22
Nomada mutabilis	464756515	Nomada mutabilis	CODAB1335-22
Nomada leucophthalma	464756498	Nomada leucophthalma	BEEEE069-15
Nomada lathburiana	464756487	Nomada lathburiana	ACUFI318-12
Nomada integra	464756481	Nomada integra	ABEE156-17
Nomada guttulata	464756470	Nomada guttulata	FBAPB222-09
Nomada goodeniana	464756464	Nomada goodeniana	ABEE186-17
Nomada fuscicornis	464756453	Nomada fuscicornis	ACUFI311-12
Nomada furva	464756447	Nomada furva	BGLIB643-23
Nomada fulvicornis	464756441	Nomada fulvicornis	BCHYM1429-13
Nomada fucata	464756435	Nomada fucata	BEEEE230-15
Nomada flavopicta	464756429	Nomada flavopicta	ACUFI304-12
Nomada flava	464756417	Nomada flava	BCHYM4594-14
Nomada ferruginata	464756411	Nomada ferruginata	ACUFI296-12
Nomada femoralis	464756405	Nomada femoralis	FBAPB202-09
Nomada emarginata	464756387	Nomada emarginata	BGLIB645-23
Nomada distinguenda	464756381	Nomada distinguenda	CODAB088-21
Nomada bifasciata	464756354	Nomada bifasciata	ABEE154-17
Nomada armata	464756343	Nomada armata	ACUFI295-12
Nomada argentata	464756337	Nomada argentata	CODAB917-22
Nomada alboguttata	464756331	Nomada alboguttata	ACUFI291-12
Melitta tricincta	464756325	Melitta tricincta	BCHYM2159-14
Melitta leporina	464756313	Melitta leporina	BCA164-12
Melecta luctuosa	464756296	Melecta luctuosa	FBAPB647-09
Melecta albifrons	464756290	Melecta albifrons	ABEE153-17
Megachile maritima	464756266	Megachile maritima	BOMNG075-13
Megachile ligniseca	464756260	Megachile ligniseca	ABBOL055-15
Megachile leachella	464756254	Megachile leachella	ABEE217-17
Megachile ericetorum	464756236	Megachile ericetorum	ABEE051-17
Megachile circumcincta	464756230	Megachile circumcincta	ACUFI208-12
Megachile centuncularis	464756224	Megachile centuncularis	BCHYM1500-13
Megachile analis	464756213	Megachile analis	ACUFI204-12
Megachile alpicola	464756207	Megachile alpicola	AMTPA2511-15
Macropis fulvipes	464756196	Macropis fulvipes	ACUFI1054-13
Lasioglossum xanthopus	464756178	Lasioglossum xanthopus	ABBOL148-15
Lasioglossum sexnotatum	464756149	Lasioglossum sexnotatum	BCHYM1314-13
Lasioglossum sexmaculatum	464756143	Lasioglossum sexmaculatum	FBAPB947-09
Lasioglossum quadrinotatum	464756125	Lasioglossum quadrinotatum	ACUFI645-13
Lasioglossum pygmaeum	464756113	Lasioglossum pygmaeum	BCHYM4655-14
Lasioglossum parvulum	464756083	Lasioglossum parvulum	BCHYM1310-13
Lasioglossum pallens	464756077	Lasioglossum pallens	BCHYM1481-13
Lasioglossum nitidiusculum	464756065	Lasioglossum nitidiusculum	BCHYM1309-13
Lasioglossum minutulum	464756053	Lasioglossum minutulum	CODAB267-21
Lasioglossum malachurum	464756041	Lasioglossum malachurum	BCHYM3885-14
Lasioglossum lineare	464756023	Lasioglossum lineare	BEEVS1141-23
Lasioglossum lativentre	464756005	Lasioglossum lativentre	BCHYM4642-14
Lasioglossum laevigatum	464755993	Lasioglossum laevigatum	BEEEE130-15
Lasioglossum laeve	464755987	Lasioglossum laeve	BGENL769-24
Lasioglossum intermedium	464755981	Lasioglossum intermedium	FBAPB869-09
Lasioglossum brevicorne	464755951	Lasioglossum brevicorne	CODAB1429-22
Hylaeus variegatus	464755939	Hylaeus variegatus	BOFMD099-12
Hylaeus styriacus	464755933	Hylaeus styriacus	BCHYM2182-14
Hylaeus annularis	464755927	Hylaeus annularis	CODAB079-21
Hylaeus signatus	464755921	Hylaeus signatus	BEEEE142-15
Hylaeus pfankuchi	464755897	Hylaeus pfankuchi	ABBOL011-15
Hylaeus pectoralis	464755891	Hylaeus pectoralis	BEEEE353-16
Hylaeus leptocephalus	464755885	Hylaeus leptocephalus	ABEE119-17
Hylaeus difformis	464755855	Hylaeus difformis	CODAB832-21
Hylaeus clypearis	464755831	Hylaeus clypearis	BEEMT120-19
Halictus sexcinctus	464755777	Halictus sexcinctus	FBAPB335-09
Halictus scabiosae	464755771	Halictus scabiosae	FBAPB330-09
Halictus quadricinctus	464755759	Halictus quadricinctus	ABBOL079-15
Halictus maculatus	464755738	Halictus maculatus	FBAPD138-11
Halictus leucaheneus	464755732	Halictus leucaheneus	FBAPB318-09
Halictus compressus	464755721	Halictus compressus	ABBOL080-15
Eucera nigrescens	464755689	Eucera nigrescens	BCHYM1515-13
Eucera longicornis	464755683	Eucera longicornis	ABEE182-17
Epeolus alpinus	464755644	Epeolus alpinus	ACUFI280-12
Dufourea minuta	464755627	Dufourea minuta	ACUFI094-12
Dufourea inermis	464755621	Dufourea inermis	FBAPB515-09
Dufourea halictula	464755615	Dufourea halictula	FBAPB511-09
Dufourea dentiventris	464755609	Dufourea dentiventris	ACUFI571-13
Dasypoda hirtipes	464755593	Dasypoda hirtipes	BCHYM1435-13
Colletes impunctatus	464755559	Colletes impunctatus	AKBEE120-23
Coelioxys rufescens	464755518	Coelioxys rufescens	ABEE193-17
Coelioxys quadridentatus	464755512	Coelioxys quadridentatus	
Coelioxys mandibularis	464755506	Coelioxys mandibularis	COLHH3538-22
Coelioxys inermis	464755500	Coelioxys inermis	ACUFI1111-13
Coelioxys elongatus	464755494	Coelioxys elongatus	
Coelioxys conoideus	464755488	Coelioxys conoideus	BBIOP1722-24
Coelioxys aurolimbatus	464755477	Coelioxys aurolimbatus	IBIHM1305-22
Coelioxys alatus	464755471	Coelioxys alatus	
Chelostoma florisomne	464755449	Chelostoma florisomne	ACUFI225-12
Chelostoma distinctum	464755443	Chelostoma distinctum	ABEE230-17
Chelostoma campanularum	464755437	Chelostoma campanularum	BANT222-10
Bombus veteranus	464755420	Bombus veteranus	FBSYM287-10
Bombus sylvarum	464755396	Bombus sylvarum	BEEEE122-15
Bombus subterraneus	464755390	Bombus subterraneus	ACUFI1157-13
Bombus soroeensis	464755384	Bombus soroeensis	ACUFI1147-13
Bombus rupestris	464755378	Bombus rupestris	ACUFI1171-13
Bombus ruderatus	464755372	Bombus ruderatus	CODAB881-21
Bombus ruderarius	464755366	Bombus ruderarius	ACUFI1184-13
Bombus pratorum	464755360	Bombus pratorum	ACUFI1209-13
Bombus pomorum	464755354	Bombus pomorum	CODAB441-21
Bombus muscorum	464755336	Bombus muscorum	ACUFI1173-13
Bombus magnus	464755330	Bombus magnus	ABHYT065-10
Bombus jonellus	464755312	Bombus jonellus	BEECF887-12
Bombus hypnorum	464755306	Bombus hypnorum	ACUFI1198-13
Bombus humilis	464755300	Bombus humilis	ACUFI1177-13
Bombus distinguendus	464755283	Bombus distinguendus	ACUFI1153-13
Bombus cullumanus	464755277	Bombus cullumanus	BBBO405-11
Bombus confusus	464755265	Bombus confusus	CODAB1091-22
Bombus barbutellus	464755247	Bombus barbutellus	BEEEE157-15
Biastes truncatus	464755236	Biastes truncatus	ACUFI277-12
Apis mellifera	464755230	Apis mellifera	ARGAB4086-19
Anthophora retusa	464755219	Anthophora retusa	CODAB437-21
Anthophora quadrimaculata	464755213	Anthophora quadrimaculata	ACUFI1144-13
Anthophora plagiata	464755201	Anthophora plagiata	BCHYM462-13
Anthophora furcata	464755195	Anthophora furcata	ABEE194-17
Anthophora borealis	464755189	Anthophora borealis	BGENL1906-24
Anthophora bimaculata	464755183	Anthophora bimaculata	BEEEE205-15
Anthophora aestivalis	464755177	Anthophora aestivalis	BCHYM460-13
Anthidium punctatum	464755156	Anthidium punctatum	ABABX044-20
Anthidium manicatum	464755144	Anthidium manicatum	ABABX035-20
Trachusa byssina	464755138	Trachusa byssina	ABABX367-21
Andrena wilkella	464755127	Andrena wilkella	BANT117-10
Andrena viridescens	464755121	Andrena viridescens	BCHYM1471-13
Andrena varians	464755109	Andrena varians	BEEEE123-15
Andrena tibialis	464755092	Andrena tibialis	BCHYM4623-14
Andrena thoracica	464755086	Andrena thoracica	ANDIL150-22
Andrena tarsata	464755080	Andrena tarsata	BEEEE307-16
Andrena russula	464755050	Andrena russula	ANDIL289-22
Andrena schencki	464755033	Andrena schencki	ANDIL164-22
Andrena rosae	464755011	Andrena rosae	CODAB747-21
Andrena pusilla	464755005	Andrena pusilla	CODAB412-21
Andrena proxima	464754999	Andrena proxima	FBAPB155-09
Andrena polita	464754982	Andrena polita	CODAB793-21
Andrena pilipes	464754976	Andrena pilipes	ABEE097-17
Andrena pandellei	464754970	Andrena pandellei	FBAPB008-09
Andrena ovatula	464754964	Andrena ovatula	ABEE140-17
Andrena niveata	464754947	Andrena niveata	BCHYM4576-14
Andrena nitidiuscula	464754941	Andrena nitidiuscula	ANDPH020-21
Andrena nitida	464754935	Andrena nitida	BCHYM409-13
Andrena nigriceps	464754918	Andrena nigriceps	BGLIB350-23
Andrena marginata	464754889	Andrena marginata	ABEE171-17
Andrena labiata	464754871	Andrena labiata	ACUFI070-12
Andrena labialis	464754865	Andrena labialis	ABEE139-17
Andrena intermedia	464754854	Andrena intermedia	AMTPA2560-15
Andrena humilis	464754848	Andrena humilis	ABEE163-17
Andrena hattorfiana	464754836	Andrena hattorfiana	ABEE103-17
Andrena haemorrhoa	464754830	Andrena haemorrhoa	BEEEE014-15
Andrena gravida	464754819	Andrena gravida	FBAPC029-10
Andrena gelriae	464754813	Andrena gelriae	BCHYM19405-22
Andrena fuscipes	464754807	Andrena fuscipes	ABEE174-17
Andrena fulvida	464754801	Andrena fulvida	ACUFI025-12
Andrena fulvago	464754795	Andrena fulvago	ABEE161-17
Andrena fulva	464754789	Andrena fulva	BEEEE011-15
Andrena ferox	464754765	Andrena ferox	CODAB075-21
Andrena distinguenda	464754742	Andrena distinguenda	BEEVS1002-23
Andrena denticulata	464754736	Andrena denticulata	BEEEE257-15
Andrena curvungula	464754730	Andrena curvungula	CODAB1525-22
Andrena combinata	464754724	Andrena combinata	CODAB212-21
Andrena coitana	464754718	Andrena coitana	BEEEE302-16
Andrena chrysopyga	464754689	Andrena chrysopyga	CODAB1503-22
Andrena scotica	464754678	Andrena scotica	BEEEE019-15
Andrena bimaculata	464754662	Andrena bimaculata	BCHYM2113-14
Andrena barbilabris	464754645	Andrena barbilabris	ANDPH007-21
Andrena argentata	464754634	Andrena argentata	ACUFI035-12
Andrena apicata	464754628	Andrena apicata	BEEEE345-16
Andrena alfkenella	464754611	Andrena alfkenella	BCHYM1466-13
Andrena agilissima	464754595	Andrena agilissima	BCHYM4637-14
Ammobates punctatus	464754589	Ammobates punctatus	CODAB1282-22
Aeshna subarctica	464655817	Aeshna subarctica	AODON586-20
Sympetrum sanguineum	464655472	Sympetrum sanguineum	AODON091-20
Sympetrum pedemontanum	464655466	Sympetrum pedemontanum	AODON116-20
Sympetrum depressiusculum	464655442	Sympetrum depressiusculum	AODON724-20
Sympecma fusca	464655424	Sympecma fusca	AODON006-20
Somatochlora flavomaculata	464655412	Somatochlora flavomaculata	AODON070-20
Somatochlora arctica	464655406	Somatochlora arctica	AODON142-20
Pyrrhosoma nymphula	464655400	Pyrrhosoma nymphula	DTNHM3459-21
Oxygastra curtisii	464655388	Oxygastra curtisii	GBMIN88646-17
Orthetrum coerulescens	464655382	Orthetrum coerulescens	AODON099-20
Orthetrum cancellatum	464655376	Orthetrum cancellatum	AODON102-20
Orthetrum brunneum	464655370	Orthetrum brunneum	AODON100-20
Ophiogomphus cecilia	464655364	Ophiogomphus cecilia	AODON455-20
Nehalennia speciosa	464655352	Nehalennia speciosa	FBAQU1428-13
Libellula quadrimaculata	464655346	Libellula quadrimaculata	AODON001-20
Libellula fulva	464655340	Libellula fulva	AODON072-20
Leucorrhinia rubicunda	464655328	Leucorrhinia rubicunda	AODON668-20
Leucorrhinia pectoralis	464655322	Leucorrhinia pectoralis	AODON080-20
Leucorrhinia dubia	464655316	Leucorrhinia dubia	GBEPT900-14
Leucorrhinia caudalis	464655310	Leucorrhinia caudalis	AODON681-20
Leucorrhinia albifrons	464655304	Leucorrhinia albifrons	AODON819-22
Gomphus vulgatissimus	464655250	Gomphus vulgatissimus	AODON416-20
Gomphus pulchellus	464655244	Gomphus pulchellus	GBMHO662-15
Stylurus flavipes	464655238	Stylurus flavipes	BGLIB003-23
Erythromma viridulum	464655232	Erythromma viridulum	AODON092-20
Cordulegaster boltonii	464655196	Cordulegaster boltonii	AODON715-20
Coenagrion puella	464655178	Coenagrion puella	DTNHM3234-21
Coenagrion mercuriale	464655166	Coenagrion mercuriale	GBMHO1635-19
Coenagrion hastulatum	464655154	Coenagrion hastulatum	AODON405-20
Coenagrion armatum	464655148	Coenagrion armatum	GBMHO1648-19
Ceriagrion tenellum	464655142	Ceriagrion tenellum	DTNHM3572-21
Calopteryx virgo	464655130	Calopteryx virgo	DTNHM1070-21
Brachytron pratense	464655118	Brachytron pratense	AODON037-20
Anax imperator	464655106	Anax imperator	AODON804-22
Aeshna viridis	464655100	Aeshna viridis	GBMIN88539-17
Aeshna mixta	464655088	Aeshna mixta	AODON165-20
Aeshna isoceles	464655076	Aeshna isoceles	AODON061-20
Aeshna grandis	464655070	Aeshna grandis	ANBIO201-19
Euchorthippus declivus	464553919	Euchorthippus declivus	GBMOR3612-19
Omocestus haemorrhoidalis	464553912	Omocestus haemorrhoidalis	FBORT520-13
Myrmecophilus acervorum	464553905	Myrmecophilus acervorum	BMAH001-16
Bicolorana bicolor	464553898	Bicolorana bicolor	FBORT110-09
Leptophyes albovittata	464553891	Leptophyes albovittata	FBORT007-09
Oecanthus pellucens	464553884	Oecanthus pellucens	BCHYM18448-19
Gryllodes sigillatus	464553878	Gryllodes sigillatus	GBART51928-23
Meconema meridionale	464553864	Meconema meridionale	DTNHM8266-23
Tettigonia viridissima	464553850	Tettigonia viridissima	FBORT108-09
Tetrix undulata	464553843	Tetrix undulata	FBORT047-09
Tetrix tenuicornis	464553836	Tetrix tenuicornis	FBORT130-09
Tetrix ceperoi	464553822	Tetrix ceperoi	FBORT200-09
Tetrix bipunctata	464553815	Tetrix bipunctata	FBORT129-09
Stenobothrus stigmaticus	464553794	Stenobothrus stigmaticus	FBORT464-10
Stenobothrus lineatus	464553787	Stenobothrus lineatus	DTNHM5559-23
Psophus stridulus	464553773	Psophus stridulus	FBORT049-09
Platycleis albopunctata	464553759	Platycleis albopunctata	FBORT353-10
Pholidoptera griseoaptera	464553752	Pholidoptera griseoaptera	DTNHM7373-23
Phaneroptera falcata	464553745	Phaneroptera falcata	FBORT413-10
Omocestus viridulus	464553731	Omocestus viridulus	ANBIO295-19
Omocestus rufipes	464553724	Omocestus rufipes	DTNHM7290-23
Oedipoda caerulescens	464553717	Oedipoda caerulescens	FBORT056-09
Nemobius sylvestris	464553710	Nemobius sylvestris	FBORT161-09
Myrmeleotettix maculatus	464553703	Myrmeleotettix maculatus	DTNHM9105-23
Roeseliana roeselii	464553696	Roeseliana roeselii	GBA8820-12
Metrioptera brachyptera	464553689	Metrioptera brachyptera	DTNHM5953-23
Meconema thalassinum	464553682	Meconema thalassinum	FBORT015-09
Stethophyma grossum	464553675	Stethophyma grossum	DTNHM4702-22
Locusta migratoria	464553668	Locusta migratoria	CYTC5252-12
Leptophyes punctatissima	464553661	Leptophyes punctatissima	DTNHM5410-23
Gryllotalpa gryllotalpa	464553640	Gryllotalpa	
Gryllus campestris	464553633	Gryllus campestris	FBORT037-09
Gomphocerippus rufus	464553626	Gomphocerippus rufus	DTNHM9306-23
Gampsocleis glabra	464553619	Gampsocleis glabra	GBUPS098-14
Euthystira brachyptera	464553605	Euthystira brachyptera	FBORT061-09
Ephippiger diurnus	464553598	Ephippiger diurnus	BGLIB1404-24
Decticus verrucivorus	464553564	Decticus verrucivorus	FBORT022-09
Conocephalus dorsalis	464553550	Conocephalus dorsalis	DTNHM7370-23
Chrysochraon dispar	464553543	Chrysochraon dispar	FBORT060-09
Chorthippus vagans	464553536	Chorthippus vagans	FBORT389-10
Pseudochorthippus parallelus	464553529	Pseudochorthippus parallelus	FBORT088-09
Pseudochorthippus montanus	464553522	Pseudochorthippus montanus	BGLIB1390-24
Chorthippus mollis	464553515	Chorthippus mollis	FBORT248-09
Chorthippus dorsatus	464553508	Chorthippus dorsatus	FBORT084-09
Chorthippus brunneus	464553501	Chorthippus brunneus	ANBIO142-19
Chorthippus biguttulus	464553494	Chorthippus biguttulus	DBGN106-21
Chorthippus apricarius	464553487	Chorthippus apricarius	FBORT382-10
Chorthippus albomarginatus	464553480	Chorthippus albomarginatus	DTNHM5481-23
Apterygida media	464553448	Apterygida media	
Anacridium aegyptium	464553441	Anacridium aegyptium	FBORT474-10
Acheta domesticus	464553434	Acheta domesticus	GBMNA33235-19
Sarcopyrenia gibba	462BFINYORB	Sarcopyrenia gibba	
Ophiomyia ranunculicaulis	461A6IY26QQ	Ophiomyia ranunculicaulis	FIDIP3815-13
Acipenser gueldenstaedtii	460231E4C31	Acipenser gueldenstaedtii	DNATR118-13
Edwardsiana diversa	45ZDTJJL7F3	Edwardsiana diversa	
Stylops spreta	45VCG51H7TC	Stylops spreta	GBA28618-15
Ligularia dentata	45SH3307DNU	Ligularia dentata	GBITS11486-21
Artemisia salsoloides	45GHZCVYXEU	Artemisia salsoloides	DBMPP210-14
Phylloporia ribis	45GD12XXULX	Phylloporia ribis	KFNGI310-19
Microphallus primas	45F7D0544C3	Microphallus primas	
Corynoptera postglobiformis	45EA9E848D1	Corynoptera postglobiformis	GBMWN416-15
Catillaria fungoides	45D06EE4C3C	Catillaria fungoides	
Theonina cornix	45A3CB14CE8	Theonina cornix	
Bastactes bituberculatus	4595ABE4D5F	Bastactes bituberculatus	
Chenopodium aristatum	459072F4792	Chenopodium aristatum	
Taeniopygia guttata	45815664217	Taeniopygia guttata	GBIR0219-06
Xanthoperla apicalis	457374726	Xanthoperla apicalis	CROPL209-21
Isoptena serricornis	457374703	Isoptena serricornis	BSNHM104-24
Marthamea selysii	457374676	Marthamea selysii	BGLIB010-23
Perlodes microcephalus	457374658	Perlodes microcephalus	CROPL145-21
Isoperla grammatica	457374644	Isoperla grammatica	CROPL154-21
Isogenus nubecula	457374635	Isogenus nubecula	BARCO092-14
Leuctra nigra	457374626	Leuctra nigra	CROPL142-21
Leuctra fusca	457374621	Leuctra fusca	ANBIO597-22
Euleuctra geniculata	457374612	Euleuctra geniculata	
